cycle,PC,func,mem,x0,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15
1740,1441,LH,,0,2916,0,-5702,6930,-90,-9430,0,47,0,56,12346,-12346,6930,6930,6930
1741,1442,SUB,,0,2916,0,-5702,6930,-90,-9430,0,-12393,0,56,12346,-12346,6930,6930,6930
1742,1443,SLT,,0,2916,0,-5702,0,-90,-9430,0,-12393,0,56,12346,-12346,6930,6930,6930
1743,1444,BEQ,,0,2916,0,-5702,0,-90,-9430,0,-12393,0,56,12346,-12346,6930,6930,6930
1744,1452,SLT,,0,2916,0,-5702,0,-90,1,0,-12393,0,56,12346,-12346,6930,6930,6930
1745,1453,LH,,0,2916,0,-5702,0,0,1,0,-12393,0,56,12346,-12346,6930,6930,6930
1746,1454,SH,mem[4] = 0,0,2916,0,-5702,0,0,1,0,-12393,0,56,12346,-12346,6930,6930,6930
1747,1455,LH,,0,2916,0,-5702,0,0,1,0,-12393,0,56,12346,-12346,6930,0,6930
1748,1456,SH,mem[8] = -12393,0,2916,0,-5702,0,0,1,0,-12393,0,56,12346,-12346,6930,0,6930
1749,1457,SLT,,0,2916,0,-5702,0,0,1,0,-12393,0,56,12346,-12346,6930,0,6930
1750,1458,SH,mem[9] = 1,0,2916,0,-5702,0,0,1,0,-12393,0,56,12346,-12346,6930,0,6930
1751,1459,LH,,0,2916,0,-5702,0,0,1,0,-12393,0,56,-11,-12346,6930,0,6930
1752,1460,SH,mem[15] = -12393,0,2916,0,-5702,0,0,1,0,-12393,0,56,-11,-12346,6930,0,6930
1753,1461,SH,mem[16] = 0,0,2916,0,-5702,0,0,1,0,-12393,0,56,-11,-12346,6930,0,6930
1754,1462,SH,mem[13] = 0,0,2916,0,-5702,0,0,1,0,-12393,0,56,-11,-12346,6930,0,6930
1755,1463,MUL,,0,2916,0,-5702,0,0,1,0,-12393,0,56,-11,-12346,6930,0,6930
1756,1464,LH,,0,2916,-12393,-5702,0,0,1,0,-12393,0,56,-11,-12346,6930,0,6930
1757,1465,SH,mem[13] = 6930,0,2916,-12393,-5702,0,0,1,0,-12393,0,56,-11,-12346,6930,0,6930
1758,1466,SH,mem[15] = -12393,0,2916,-12393,-5702,0,0,1,0,-12393,0,56,-11,-12346,6930,0,6930
1759,1467,LH,,0,2916,-12393,-5702,0,0,1,0,-12393,0,56,-11,-12346,-166,0,6930
1760,1468,SH,mem[6] = -5702,0,2916,-12393,-5702,0,0,1,0,-12393,0,56,-11,-12346,-166,0,6930
1761,1469,SLT,,0,2916,-12393,-5702,0,0,0,0,-12393,0,56,-11,-12346,-166,0,6930
1762,1470,SUB,,0,2916,-12393,-5702,0,0,0,0,-5536,0,56,-11,-12346,-166,0,6930
1763,1471,BEQ,,0,2916,-12393,-5702,0,0,0,0,-5536,0,56,-11,-12346,-166,0,6930
1764,1472,LH,,0,2916,-12393,-5702,0,1,0,0,-5536,0,56,-11,-12346,-166,0,6930
1765,1473,LH,,0,2916,-12393,-5702,0,1,0,0,-5536,0,56,-11,-12346,-166,-5702,6930
1766,1474,SH,mem[15] = -11,0,2916,-12393,-5702,0,1,0,0,-5536,0,56,-11,-12346,-166,-5702,6930
1767,1475,MUL,,0,2916,-12393,-5702,0,1,0,0,-5536,0,56,-11,-12346,-166,-5702,6930
1768,1476,SUB,,0,2916,-12393,-5702,0,1,0,0,-5536,0,56,-11,-12346,15262,-5702,6930
1769,1477,ADD,,0,2916,-12393,45,0,1,0,0,-5536,0,56,-11,-12346,15262,-5702,6930
1770,1478,LH,,0,2916,-12393,45,0,1,0,0,-5536,0,0,-11,-12346,15262,-5702,6930
1771,1479,SH,mem[45] = 45,0,2916,-12393,45,0,1,0,0,-5536,0,0,-11,-12346,15262,-5702,6930
1772,1480,SUB,,0,2916,-12393,45,0,1,0,0,-5536,0,0,-11,-12346,15262,15262,6930
1773,1481,MUL,,0,2916,-12393,45,0,1,0,0,-5536,0,0,-11,-12346,15262,15262,6930
1774,1482,SLT,,0,2916,-12393,45,0,0,0,0,-5536,0,0,-11,-12346,15262,15262,6930
1775,1483,LH,,0,2916,1,45,0,0,0,0,-5536,0,0,-11,-12346,15262,15262,6930
1776,1484,SH,mem[13] = 15262,0,2916,1,45,0,0,0,0,-5536,0,0,-11,-12346,15262,15262,6930
1777,1485,SH,mem[0] = 15262,0,2916,1,45,0,0,0,0,-5536,0,0,-11,-12346,15262,15262,6930
1778,1486,SH,mem[15] = 0,0,2916,1,45,0,0,0,0,-5536,0,0,-11,-12346,15262,15262,6930
1779,1487,SUB,,0,2916,1,45,0,0,0,0,0,0,0,-11,-12346,15262,15262,6930
1780,1488,LH,,0,2916,1,45,0,0,0,0,0,0,0,-11,-12346,15262,15262,6930
1781,1489,LH,,0,2916,1,45,0,0,0,0,0,0,0,-11,-12346,15262,15262,6930
1782,1490,SH,mem[3] = 1,0,2916,1,45,0,0,0,0,0,0,0,-11,-12346,15262,15262,6930
1783,1491,SUB,,0,2916,1,45,0,0,0,11,0,0,0,-11,-12346,15262,15262,6930
1784,1492,LH,,0,2916,1,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1785,1493,MUL,,0,0,1,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1786,1494,SH,mem[4] = 0,0,0,1,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1787,1495,SUB,,0,0,1,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1788,1496,SUB,,0,0,-45,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1789,1497,SH,mem[7] = 0,0,0,-45,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1790,1498,SH,mem[1] = 0,0,0,-45,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1791,1499,SH,mem[15] = 0,0,0,-45,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1792,1500,J,,0,0,-45,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1793,1532,ADD,,0,0,-12357,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1794,1533,SH,mem[15] = 0,0,0,-12357,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1795,1534,SH,mem[14] = 45,0,0,-12357,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1796,1535,LH,,0,0,-12357,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1797,1536,LH,,0,0,-12357,45,0,0,0,11,0,0,0,-11,-12346,-6937,15262,6930
1798,1537,SLT,,0,0,-12357,45,0,0,0,11,0,0,0,-11,-12346,0,15262,6930
1799,1538,ADD,,0,0,-12357,45,0,0,0,11,0,0,0,-11,-12346,0,15262,45
1800,1539,SLT,,0,0,-12357,45,0,0,0,11,0,0,0,-11,-12346,0,15262,45
1801,1540,ADD,,0,0,-12357,45,0,0,0,11,0,0,0,-12346,-12346,0,15262,45
1802,1541,SUB,,0,0,-12357,45,0,0,0,11,0,0,0,-12346,-12346,0,15262,0
1803,1542,SUB,,0,0,-12357,45,0,0,0,11,0,0,0,-12346,-12346,0,15262,0
1804,1543,SH,mem[15] = 45,0,0,-12357,45,0,0,0,11,0,0,0,-12346,-12346,0,15262,0
1805,1544,SUB,,0,0,-12357,45,0,0,-15262,11,0,0,0,-12346,-12346,0,15262,0
1806,1545,LH,,0,0,-12357,45,0,0,-15262,11,0,0,0,-12346,-12346,0,15262,0
1807,1546,LH,,0,0,-12357,45,0,0,45,11,0,0,0,-12346,-12346,0,15262,0
1808,1547,SH,mem[8] = 45,0,0,-12357,45,0,0,45,11,0,0,0,-12346,-12346,0,15262,0
1809,1548,LH,,0,0,-12357,45,-54,0,45,11,0,0,0,-12346,-12346,0,15262,0
1810,1549,LH,,0,0,-12357,45,-54,0,45,11,0,0,45,-12346,-12346,0,15262,0
1811,1550,J,,0,0,-12357,45,-54,0,45,11,0,0,45,-12346,-12346,0,15262,0
1812,1520,SH,mem[30] = -12357,0,0,-12357,45,-54,0,45,11,0,0,45,-12346,-12346,0,15262,0
1813,1521,SUB,,0,0,-12346,45,-54,0,45,11,0,0,45,-12346,-12346,0,15262,0
1814,1522,LH,,0,0,-12346,45,-54,0,45,11,0,0,45,-12346,-12346,0,15262,0
1815,1523,BEQ,,0,0,-12346,45,-54,0,45,11,0,0,45,-12346,-12346,0,15262,0
1816,1527,LH,,0,0,-12346,45,-54,0,45,45,0,0,45,-12346,-12346,0,15262,0
1817,1528,SH,mem[15] = 45,0,0,-12346,45,-54,0,45,45,0,0,45,-12346,-12346,0,15262,0
1818,1529,LH,,0,0,-12346,45,-54,0,45,45,0,0,2,-12346,-12346,0,15262,0
1819,1530,LH,,0,0,45,45,-54,0,45,45,0,0,2,-12346,-12346,0,15262,0
1820,1531,J,,0,0,45,45,-54,0,45,45,0,0,2,-12346,-12346,0,15262,0
1821,1501,LH,,0,0,45,45,-54,0,45,45,0,0,2,-12346,-12346,0,45,0
1822,1502,SUB,,0,0,45,45,-54,0,45,45,0,0,2,-12346,-12346,0,45,0
1823,1503,LH,,0,0,45,45,-54,0,45,45,0,0,2,-12346,-12346,0,45,0
1824,1504,SH,mem[6] = 0,0,0,45,45,-54,0,45,45,0,0,2,-12346,-12346,0,45,0
1825,1505,BEQ,,0,0,45,45,-54,0,45,45,0,0,2,-12346,-12346,0,45,0
1826,1506,SH,mem[40] = 0,0,0,45,45,-54,0,45,45,0,0,2,-12346,-12346,0,45,0
1827,1507,MUL,,0,0,45,45,-54,0,45,45,0,0,2,-12346,-12346,0,-13020,0
1828,1508,SH,mem[1] = -12346,0,0,45,45,-54,0,45,45,0,0,2,-12346,-12346,0,-13020,0
1829,1509,LH,,0,0,45,45,-54,45,45,45,0,0,2,-12346,-12346,0,-13020,0
1830,1510,SH,mem[7] = 0,0,0,45,45,-54,45,45,45,0,0,2,-12346,-12346,0,-13020,0
1831,1511,BEQ,,0,0,45,45,-54,45,45,45,0,0,2,-12346,-12346,0,-13020,0
1832,1517,J,,0,0,45,45,-54,45,45,45,0,0,2,-12346,-12346,0,-13020,0
1833,1551,SH,mem[0] = 0,0,0,45,45,-54,45,45,45,0,0,2,-12346,-12346,0,-13020,0
1834,1552,LH,,0,0,45,45,-54,45,45,45,0,0,45,-12346,-12346,0,-13020,0
1835,1553,LH,,0,0,45,95,-54,45,45,45,0,0,45,-12346,-12346,0,-13020,0
1836,1554,LH,,0,0,45,95,-54,45,45,45,0,6930,45,-12346,-12346,0,-13020,0
1837,1555,MUL,,0,0,45,95,-54,45,0,45,0,6930,45,-12346,-12346,0,-13020,0
1838,1556,LH,,0,0,45,95,-54,45,0,45,0,6930,45,-12346,-12346,0,-86,0
1839,1557,SH,mem[9] = 45,0,0,45,95,-54,45,0,45,0,6930,45,-12346,-12346,0,-86,0
1840,1558,SH,mem[15] = 6930,0,0,45,95,-54,45,0,45,0,6930,45,-12346,-12346,0,-86,0
1841,1559,SUB,,0,0,45,95,-54,45,0,45,0,6930,-6930,-12346,-12346,0,-86,0
1842,1560,LH,,0,0,45,95,6930,45,0,45,0,6930,-6930,-12346,-12346,0,-86,0
1843,1561,SH,mem[15] = 0,0,0,45,95,6930,45,0,45,0,6930,-6930,-12346,-12346,0,-86,0
1844,1562,LH,,0,0,45,95,6930,45,0,45,-6937,6930,-6930,-12346,-12346,0,-86,0
1845,1563,MUL,,0,0,45,95,6930,45,0,45,-6937,0,-6930,-12346,-12346,0,-86,0
1846,1564,SH,mem[57] = -12346,0,0,45,95,6930,45,0,45,-6937,0,-6930,-12346,-12346,0,-86,0
1847,1565,LH,,0,0,45,95,6930,45,0,45,-6937,0,-6930,-12346,-12346,0,34,0
1848,1566,ADD,,-6885,0,45,95,6930,45,0,45,-6937,0,-6930,-12346,-12346,0,34,0
1849,1567,SH,mem[57] = 45,-6885,0,45,95,6930,45,0,45,-6937,0,-6930,-12346,-12346,0,34,0
1850,1568,ADD,,-6885,-6885,45,95,6930,45,0,45,-6937,0,-6930,-12346,-12346,0,34,0
1851,1569,LH,,-6885,-6885,45,95,6930,45,0,-86,-6937,0,-6930,-12346,-12346,0,34,0
1852,1570,LH,,-6885,-6885,45,95,6930,45,0,-86,-6937,0,-6930,-12346,-12346,0,34,0
1853,1571,SH,mem[39] = -6930,-6885,-6885,45,95,6930,45,0,-86,-6937,0,-6930,-12346,-12346,0,34,0
1854,1572,SUB,,-6885,-6885,45,95,6930,45,0,-86,-6937,0,-6930,-12346,-12346,-6980,34,0
1855,1573,SUB,,-6885,-6885,45,95,6930,45,0,-86,-6937,0,-6930,-12346,-12346,45,34,0
1856,1574,SLT,,-6885,-6885,45,95,6930,45,0,-86,-6937,0,-6930,-12346,-12346,45,34,0
1857,1575,SLT,,-6885,-6885,45,95,0,45,0,-86,-6937,0,-6930,-12346,-12346,45,34,0
1858,1576,LH,,-6885,-6885,45,95,0,45,0,-86,-6937,0,-6930,-12346,-12346,45,34,0
1859,1577,ADD,,-6885,-6885,45,95,0,45,0,-86,-6937,0,-6930,-12346,-12346,-6903,34,0
1860,1578,MUL,,-6885,-6885,45,95,0,45,0,-86,-6937,0,-6930,-12346,-12346,-6903,34,0
1861,1579,LH,,-6885,-6885,45,95,0,45,0,-86,-6937,0,-6930,-12346,-12346,-6903,34,0
1862,1580,MUL,,-6885,-6885,45,95,0,45,0,-86,-6937,0,-6930,-12346,-12346,-6903,34,0
1863,1581,LH,,-6885,2,45,95,0,45,0,-86,-6937,0,-6930,-12346,-12346,-6903,34,0
1864,1582,LH,,-6885,2,45,95,0,45,0,-86,-6937,0,-6930,-12346,-12346,6930,34,0
1865,1583,SUB,,-6885,2,45,95,0,45,0,-86,-6937,52,-6930,-12346,-12346,6930,34,0
1866,1584,ADD,,-6885,2,45,95,0,45,0,-86,-6937,52,-6930,-12346,-12346,6930,34,0
1867,1585,SH,mem[79] = 6930,-6885,2,45,95,0,45,0,-86,-6937,52,-6930,-12346,-12346,6930,34,0
1868,1586,ADD,,-6885,2,45,95,45,45,0,-86,-6937,52,-6930,-12346,-12346,6930,34,0
1869,1587,LH,,-6885,2,45,95,45,45,0,-86,-6937,52,-6930,-12346,-12346,6930,34,61
1870,1588,LH,,-6885,2,45,95,45,45,0,-86,-6937,52,-6930,-12346,-12346,6930,34,11
1871,1589,MUL,,-6885,2,45,2990,45,45,0,-86,-6937,52,-6930,-12346,-12346,6930,34,11
1872,1590,LH,,-6885,2,45,2990,61,45,0,-86,-6937,52,-6930,-12346,-12346,6930,34,11
1873,1591,BEQ,,-6885,2,45,2990,61,45,0,-86,-6937,52,-6930,-12346,-12346,6930,34,11
1874,1594,LH,,-6885,2,45,2990,61,45,0,-86,-6937,52,-6930,-12346,34,6930,34,11
1875,1595,SH,mem[49] = 0,-6885,2,45,2990,61,45,0,-86,-6937,52,-6930,-12346,34,6930,34,11
1876,1596,SUB,,-6885,2,45,2990,61,45,0,-86,-6937,61,-6930,-12346,34,6930,34,11
1877,1597,BEQ,,-6885,2,45,2990,61,45,0,-86,-6937,61,-6930,-12346,34,6930,34,11
1878,1611,BEQ,,-6885,2,45,2990,61,45,0,-86,-6937,61,-6930,-12346,34,6930,34,11
1879,1617,SH,mem[10] = 34,-6885,2,45,2990,61,45,0,-86,-6937,61,-6930,-12346,34,6930,34,11
1880,1618,LH,,-6885,2,45,2990,61,45,0,-86,-6937,61,-74,-12346,34,6930,34,11
1881,1619,BEQ,,-6885,2,45,2990,61,45,0,-86,-6937,61,-74,-12346,34,6930,34,11
1882,1620,SUB,,-6885,2,45,2990,61,0,0,-86,-6937,61,-74,-12346,34,6930,34,11
1883,1621,BEQ,,-6885,2,45,2990,61,0,0,-86,-6937,61,-74,-12346,34,6930,34,11
1884,1634,LH,,-6885,2,45,2990,61,0,0,-86,-6937,61,-74,-12346,34,6930,45,11
1885,1635,LH,,-6885,2,45,2990,61,0,0,-86,-6937,61,95,-12346,34,6930,45,11
1886,1636,SLT,,-6885,2,45,2990,61,0,0,-86,1,61,95,-12346,34,6930,45,11
1887,1637,SH,mem[16] = 61,-6885,2,45,2990,61,0,0,-86,1,61,95,-12346,34,6930,45,11
1888,1638,MUL,,-6885,2,45,2990,61,0,0,-86,1,61,95,-12346,34,6930,0,11
1889,1639,SLT,,-6885,2,45,2990,61,0,0,-86,1,61,95,-12346,0,6930,0,11
1890,1640,ADD,,-6885,2,45,2990,61,0,0,-86,1,61,95,-12346,12,6930,0,11
1891,1641,LH,,-6885,2,45,2990,61,0,0,-86,0,61,95,-12346,12,6930,0,11
1892,1642,BEQ,,-6885,2,45,2990,61,0,0,-86,0,61,95,-12346,12,6930,0,11
1893,1647,BEQ,,-6885,2,45,2990,61,0,0,-86,0,61,95,-12346,12,6930,0,11
1894,1648,BEQ,,-6885,2,45,2990,61,0,0,-86,0,61,95,-12346,12,6930,0,11
1895,1649,LH,,-6885,2,45,2990,61,0,0,1,0,61,95,-12346,12,6930,0,11
1896,1650,LH,,-6885,2,45,2990,61,0,0,1,0,61,95,1,12,6930,0,11
1897,1651,SUB,,-6885,2,45,2990,0,0,0,1,0,61,95,1,12,6930,0,11
1898,1652,LH,,-6885,0,45,2990,0,0,0,1,0,61,95,1,12,6930,0,11
1899,1653,SH,mem[10] = 45,-6885,0,45,2990,0,0,0,1,0,61,95,1,12,6930,0,11
1900,1654,SH,mem[15] = 6930,-6885,0,45,2990,0,0,0,1,0,61,95,1,12,6930,0,11
1901,1655,ADD,,-6885,0,45,2990,0,0,0,1,0,61,95,1,12,6930,0,45
1902,1656,BEQ,,-6885,0,45,2990,0,0,0,1,0,61,95,1,12,6930,0,45
1903,1660,SH,mem[8] = 0,-6885,0,45,2990,0,0,0,1,0,61,95,1,12,6930,0,45
1904,1661,ADD,,-6885,0,45,2990,0,0,45,1,0,61,95,1,12,6930,0,45
1905,1662,SLT,,-6885,0,45,2990,0,0,45,1,0,61,0,1,12,6930,0,45
1906,1663,MUL,,-6885,0,45,2990,0,0,45,1,0,61,0,1,12,6930,0,45
1907,1664,SUB,,-6885,0,45,2990,0,0,1,1,0,61,0,1,12,6930,0,45
1908,1665,SH,mem[37] = 1,-6885,0,45,2990,0,0,1,1,0,61,0,1,12,6930,0,45
1909,1666,SUB,,-6885,0,45,0,0,0,1,1,0,61,0,1,12,6930,0,45
1910,1667,SH,mem[41] = 6930,-6885,0,45,0,0,0,1,1,0,61,0,1,12,6930,0,45
1911,1668,SUB,,-6885,0,45,0,0,0,1,1,0,61,0,1,12,6930,0,45
1912,1669,BEQ,,-6885,0,45,0,0,0,1,1,0,61,0,1,12,6930,0,45
1913,1675,LH,,-6885,0,45,0,0,0,1,1,0,61,0,6930,12,6930,0,45
1914,1676,LH,,-6885,0,45,0,0,0,1,1,0,61,0,6930,12,6930,0,0
1915,1677,LH,,-6885,0,45,0,0,0,1,1,0,61,0,6930,12,6930,0,0
1916,1678,SH,mem[15] = 12,-6885,0,45,0,0,0,1,1,0,61,0,6930,12,6930,0,0
1917,1679,SLT,,-6885,0,45,0,0,0,1,1,0,61,0,6930,12,6930,0,0
1918,1680,SLT,,-6885,0,45,0,0,0,1,1,0,0,0,6930,12,6930,0,0
1919,1681,SH,mem[7] = 0,-6885,0,45,0,0,0,1,1,0,0,0,6930,12,6930,0,0
1920,1682,SH,mem[15] = 6930,-6885,0,45,0,0,0,1,1,0,0,0,6930,12,6930,0,0
1921,1683,MUL,,0,0,45,0,0,0,1,1,0,0,0,6930,12,6930,0,0
1922,1684,ADD,,12,0,45,0,0,0,1,1,0,0,0,6930,12,6930,0,0
1923,1685,LH,,12,0,45,0,0,0,1,1,0,0,0,6930,12,0,0,0
1924,1686,SH,mem[8] = 6930,12,0,45,0,0,0,1,1,0,0,0,6930,12,0,0,0
1925,1687,MUL,,12,0,45,0,0,0,1,1,0,0,0,6930,12,0,0,0
1926,1688,BEQ,,12,0,45,0,0,0,1,1,0,0,0,6930,12,0,0,0
1927,1689,SLT,,12,0,45,1,0,0,1,1,0,0,0,6930,12,0,0,0
1928,1690,LH,,12,0,45,1,0,0,1,1,6930,0,0,6930,12,0,0,0
1929,1691,LH,,12,0,45,61,0,0,1,1,6930,0,0,6930,12,0,0,0
1930,1692,SH,mem[11] = 0,12,0,45,61,0,0,1,1,6930,0,0,6930,12,0,0,0
1931,1693,SH,mem[15] = 0,12,0,45,61,0,0,1,1,6930,0,0,6930,12,0,0,0
1932,1694,LH,,12,0,45,61,0,0,1,1,6930,0,0,6930,12,0,0,0
1933,1695,MUL,,12,0,45,61,0,0,6930,1,6930,0,0,6930,12,0,0,0
1934,1696,SH,mem[27] = 1,12,0,45,61,0,0,6930,1,6930,0,0,6930,12,0,0,0
1935,1697,LH,,12,0,45,61,0,0,6930,1,6930,0,0,6930,0,0,0,0
1936,1698,LH,,12,0,45,0,0,0,6930,1,6930,0,0,6930,0,0,0,0
1937,1699,LH,,12,0,45,0,0,0,6930,1,6930,0,0,6930,0,0,0,61
1938,1700,SH,mem[11] = 0,12,0,45,0,0,0,6930,1,6930,0,0,6930,0,0,0,61
1939,1701,SH,mem[5] = 0,12,0,45,0,0,0,6930,1,6930,0,0,6930,0,0,0,61
1940,1702,LH,,12,0,45,0,0,0,6930,45,6930,0,0,6930,0,0,0,61
1941,1703,MUL,,12,0,45,0,0,0,6930,45,6930,0,0,6930,0,0,0,61
1942,1704,ADD,,12,0,45,0,0,0,122,45,6930,0,0,6930,0,0,0,61
1943,1705,SLT,,0,0,45,0,0,0,122,45,6930,0,0,6930,0,0,0,61
1944,1706,SH,mem[15] = 122,0,0,45,0,0,0,122,45,6930,0,0,6930,0,0,0,61
1945,1707,MUL,,0,0,45,0,0,0,122,45,6930,0,0,6930,0,0,0,61
1946,1708,LH,,0,0,122,0,0,0,122,45,6930,0,0,6930,0,0,0,61
1947,1709,SLT,,0,0,122,1,0,0,122,45,6930,0,0,6930,0,0,0,61
1948,1710,LH,,0,0,122,1,0,0,122,45,6930,0,0,6930,0,0,0,61
1949,1711,SH,mem[2] = 0,0,0,122,1,0,0,122,45,6930,0,0,6930,0,0,0,61
1950,1712,LH,,122,0,122,1,0,0,122,45,6930,0,0,6930,0,0,0,61
1951,1713,SUB,,122,0,122,1,0,0,122,-61,6930,0,0,6930,0,0,0,61
1952,1714,SH,mem[1] = 6930,122,0,122,1,0,0,122,-61,6930,0,0,6930,0,0,0,61
1953,1715,SH,mem[15] = 0,122,0,122,1,0,0,122,-61,6930,0,0,6930,0,0,0,61
1954,1716,SH,mem[15] = 0,122,0,122,1,0,0,122,-61,6930,0,0,6930,0,0,0,61
1955,1717,SH,mem[15] = 1,122,0,122,1,0,0,122,-61,6930,0,0,6930,0,0,0,61
1956,1718,ADD,,122,0,122,1,0,0,122,-61,6930,0,0,6930,0,0,0,61
1957,1719,SLT,,0,0,122,1,0,0,122,-61,6930,0,0,6930,0,0,0,61
1958,1720,MUL,,0,0,122,1,0,0,122,-61,6930,0,0,6930,0,0,0,61
1959,1721,SUB,,0,0,122,1,0,0,122,-61,6930,0,0,6930,0,0,0,61
1960,1722,BEQ,,0,0,122,1,0,0,122,-61,6930,0,0,6930,0,0,0,61
1961,1725,ADD,,0,0,122,1,0,0,122,-61,6930,-60,0,6930,0,0,0,61
1962,1726,BEQ,,0,0,122,1,0,0,122,-61,6930,-60,0,6930,0,0,0,61
1963,1732,LH,,0,0,122,1,0,0,122,-61,6930,-60,0,6930,0,0,0,15262
1964,1733,SUB,,0,0,122,1,-183,0,122,-61,6930,-60,0,6930,0,0,0,15262
1965,1734,SH,mem[9] = 6930,0,0,122,1,-183,0,122,-61,6930,-60,0,6930,0,0,0,15262
1966,1735,SH,mem[9] = 15262,0,0,122,1,-183,0,122,-61,6930,-60,0,6930,0,0,0,15262
1967,1736,LH,,0,0,122,1,-183,0,15,-61,6930,-60,0,6930,0,0,0,15262
1968,1737,MUL,,0,0,122,1,-183,0,15,-61,6930,-60,0,6930,0,0,0,15262
1969,1738,SLT,,0,0,122,1,-183,0,15,-61,1,-60,0,6930,0,0,0,15262
1970,1739,SH,mem[15] = 122,0,0,122,1,-183,0,15,-61,1,-60,0,6930,0,0,0,15262
1971,1740,LH,,0,0,122,1,-183,0,15,-61,1,-60,0,6930,0,0,0,15262
1972,1741,ADD,,0,0,122,1,1,0,15,-61,1,-60,0,6930,0,0,0,15262
1973,1742,LH,,0,0,122,1,1,0,15,-61,1,-60,15262,6930,0,0,0,15262
1974,1743,BEQ,,0,0,122,1,1,0,15,-61,1,-60,15262,6930,0,0,0,15262
1975,1744,LH,,0,0,122,1,1,0,15,-61,1,-60,15262,6930,0,122,0,15262
1976,1745,LH,,0,0,122,1,1,90,15,-61,1,-60,15262,6930,0,122,0,15262
1977,1746,SH,mem[16] = 0,0,0,122,1,1,90,15,-61,1,-60,15262,6930,0,122,0,15262
1978,1747,SUB,,0,0,122,1,15247,90,15,-61,1,-60,15262,6930,0,122,0,15262
1979,1748,BEQ,,0,0,122,1,15247,90,15,-61,1,-60,15262,6930,0,122,0,15262
1980,1749,LH,,0,0,122,1,15247,90,15,-61,1,-60,15262,6930,0,122,0,15262
1981,1750,J,,0,0,122,1,15247,90,15,-61,1,-60,15262,6930,0,122,0,15262
1982,1767,SUB,,0,0,122,1,15247,90,15,-61,1,-121,15262,6930,0,122,0,15262
1983,1768,SUB,,121,0,122,1,15247,90,15,-61,1,-121,15262,6930,0,122,0,15262
1984,1769,BEQ,,121,0,122,1,15247,90,15,-61,1,-121,15262,6930,0,122,0,15262
1985,1770,SH,mem[7] = 0,121,0,122,1,15247,90,15,-61,1,-121,15262,6930,0,122,0,15262
1986,1771,LH,,121,0,122,1,15247,90,55,-61,1,-121,15262,6930,0,122,0,15262
1987,1772,BEQ,,121,0,122,1,15247,90,55,-61,1,-121,15262,6930,0,122,0,15262
1988,1774,ADD,,121,0,122,1,15247,90,55,-61,15262,-121,15262,6930,0,122,0,15262
1989,1775,SUB,,15261,0,122,1,15247,90,55,-61,15262,-121,15262,6930,0,122,0,15262
1990,1776,ADD,,15261,0,122,1,15247,90,55,-61,15262,-121,15262,6930,0,122,0,90
1991,1777,LH,,15261,0,122,1,15247,90,55,-61,15262,-121,-79,6930,0,122,0,90
1992,1778,MUL,,15261,0,122,1,15247,90,55,-61,15262,-121,-79,6930,0,122,0,90
1993,1779,LH,,15261,0,122,1,-90,90,55,-61,15262,-121,-79,6930,0,122,0,90
1994,1780,BEQ,,15261,0,122,1,-90,90,55,-61,15262,-121,-79,6930,0,122,0,90
1995,1781,SH,mem[15] = 90,15261,0,122,1,-90,90,55,-61,15262,-121,-79,6930,0,122,0,90
1996,1782,MUL,,15261,0,122,1,-90,90,55,-61,15262,-121,-79,0,0,122,0,90
1997,1783,BEQ,,15261,0,122,1,-90,90,55,-61,15262,-121,-79,0,0,122,0,90
1998,1784,MUL,,15261,0,122,1,-90,90,55,0,15262,-121,-79,0,0,122,0,90
1999,1785,SUB,,15261,0,122,1,-90,90,55,0,15262,-121,-79,0,-90,122,0,90
2000,1786,ADD,,15261,0,122,1,-90,0,55,0,15262,-121,-79,0,-90,122,0,90
2001,1787,SLT,,15261,0,122,1,-90,0,1,0,15262,-121,-79,0,-90,122,0,90
2002,1788,LH,,15261,0,122,1,-90,0,1,0,15262,-121,-79,0,-90,122,-44,90
2003,1789,LH,,15261,0,122,1,-90,0,1,0,90,-121,-79,0,-90,122,-44,90
2004,1790,BEQ,,15261,0,122,1,-90,0,1,0,90,-121,-79,0,-90,122,-44,90
2005,1800,BEQ,,15261,0,122,1,-90,0,1,0,90,-121,-79,0,-90,122,-44,90
2006,1816,SUB,,15261,0,122,1,-90,0,1,0,90,-121,-79,0,15260,122,-44,90
2007,1817,SUB,,15261,0,122,1,-90,0,1,0,90,-121,-79,0,15260,122,-44,0
